"Time [s]"	"Engine RPM"	"Vehicle Speed"	"Fuel Level Input"	"Distance since ECU reset"	"Absolute Engine Load"	"Commanded Equivalence Ratio"	"Comm. Throttle Actuator Cntrl"	
    2021-05-29 15:46:51.087	2232.0	54.0	80.0	3666.0	13.72549057006836	89.9993896484375	9.411765098571777	
    2021-05-29 15:46:51.719	2216.0	53.0	84.70587921142578	3666.0	13.333333015441895	89.9993896484375	9.019607543945312	
    2021-05-29 15:46:52.348	2176.25	52.0	79.21568298339844	3666.0	13.333333015441895	89.9993896484375	9.019607543945312	
    2021-05-29 15:46:52.981	2150.0	51.0	87.45098114013672	3666.0	13.333333015441895	89.9993896484375	9.019607543945312	
    2021-05-29 15:46:53.606	2150.25	52.0	80.0	3666.0	12.941176414489746	89.9993896484375	9.019607543945312	
    2021-05-29 15:46:54.270	2164.5	52.0	82.35294342041016	3666.0	12.941176414489746	89.9993896484375	22.352941513061523	
    2021-05-29 15:46:54.898	2186.25	52.0	79.21568298339844	3666.0	18.823530197143555	89.9993896484375	10.588234901428223	
    2021-05-29 15:46:55.525	2185.25	52.0	76.47058868408203	3666.0	15.29411792755127	89.9993896484375	10.588234901428223	
    2021-05-29 15:46:56.163	2194.75	53.0	80.0	3666.0	13.333333015441895	89.9993896484375	9.411765098571777	
    2021-05-29 15:46:56.795	2213.25	53.0	79.21568298339844	3666.0	12.941176414489746	89.9993896484375	9.411765098571777	
    2021-05-29 15:46:57.434	2229.25	53.0	76.07843017578125	3667.0	12.941176414489746	89.9993896484375	9.411765098571777	
    2021-05-29 15:46:58.053	2240.5	54.0	79.21568298339844	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:46:58.679	2264.5	54.0	79.21568298339844	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:46:59.309	2275.5	55.0	80.0	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:46:59.938	2302.25	55.0	79.21568298339844	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:47:00.568	2326.25	56.0	80.0	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:47:01.197	2351.5	56.0	76.47058868408203	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:47:01.827	2366.0	57.0	82.35294342041016	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:47:02.459	2380.0	57.0	73.33333587646484	3667.0	12.941176414489746	89.9993896484375	10.588234901428223	
    2021-05-29 15:47:03.087	2394.25	57.0	76.07843017578125	3667.0	13.72549057006836	89.9993896484375	10.980392456054688	
    2021-05-29 15:47:03.718	2408.25	58.0	80.0	3667.0	14.117647171020508	89.9993896484375	10.196078300476074	
    2021-05-29 15:47:04.383	2401.25	57.0	79.21568298339844	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:47:05.006	2377.5	57.0	82.35294342041016	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:47:05.639	2355.5	56.0	76.47058868408203	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:47:06.268	2315.75	55.0	78.82353210449219	3667.0	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-29 15:47:06.899	2267.0	54.0	80.0	3667.0	12.941176414489746	89.9993896484375	11.764705657958984	
    2021-05-29 15:47:07.556	2217.5	53.0	76.47058868408203	3667.0	16.86274528503418	89.9993896484375	10.588234901428223	
    2021-05-29 15:47:08.190	2108.75	50.0	76.47058868408203	3667.0	15.686274528503418	89.9993896484375	8.627450942993164	
    2021-05-29 15:47:08.819	2018.75	48.0	80.0	3667.0	12.941176414489746	89.9993896484375	8.627450942993164	
    2021-05-29 15:47:09.476	1946.25	46.0	73.33333587646484	3667.0	13.333333015441895	89.9993896484375	8.627450942993164	
    2021-05-29 15:47:10.112	1881.0	45.0	80.0	3667.0	13.333333015441895	89.9993896484375	8.235294342041016	
    2021-05-29 15:47:10.753	1824.5	44.0	76.47058868408203	3667.0	29.019607543945312	89.9993896484375	19.60784339904785	
    2021-05-29 15:47:11.371	1587.5	43.0	76.47058868408203	3667.0	45.490196228027344	89.9993896484375	23.13725471496582	
    2021-05-29 15:47:11.995	2643.5	43.0	80.39215850830078	3667.0	41.568626403808594	95.556640625	24.3137264251709	
    2021-05-29 15:47:12.625	2517.75	44.0	76.47058868408203	3667.0	36.86274337768555	100.6072998046875	18.823530197143555	
    2021-05-29 15:47:13.256	2549.0	44.0	73.33333587646484	3667.0	28.235294342041016	101.0711669921875	13.72549057006836	
    2021-05-29 15:47:13.891	2522.0	44.0	73.7254867553711	3667.0	16.47058868408203	99.041748046875	11.372549057006836	
    2021-05-29 15:47:14.485	2503.25	43.0	79.21568298339844	3667.0	14.117647171020508	100.0	10.980392456054688	
    2021-05-29 15:47:15.119	2426.0	42.0	76.07843017578125	3667.0	14.117647171020508	104.998779296875	10.980392456054688	
    2021-05-29 15:47:15.748	2385.0	41.0	78.82353210449219	3667.0	19.60784339904785	89.9993896484375	11.764705657958984	
